Timestamp,Date,Stablecoins Mcap,Bridged TVL
1718409600000,2024-06-15,1213677134,
1718496000000,2024-06-16,1212101209,
1718582400000,2024-06-17,1212687836,
1718668800000,2024-06-18,1213180583,
1718755200000,2024-06-19,1213219894,
1718841600000,2024-06-20,1212216934,
1718928000000,2024-06-21,1200671904,
1719014400000,2024-06-22,1217279760,
1719100800000,2024-06-23,1217768635,
1719187200000,2024-06-24,1217390600,
1719273600000,2024-06-25,1219542884,
1719360000000,2024-06-26,1218352865,
1719446400000,2024-06-27,1218363656,
1719532800000,2024-06-28,1221308951,
1719619200000,2024-06-29,1225043433,
1719705600000,2024-06-30,1214348144,
1719792000000,2024-07-01,1211207712,
1719878400000,2024-07-02,1203542891,
1719964800000,2024-07-03,1203030480,
1720051200000,2024-07-04,1205934868,
1720137600000,2024-07-05,1214811287,
1720224000000,2024-07-06,1216951338,
1720310400000,2024-07-07,1217645297,
1720396800000,2024-07-08,1221208748,
1720483200000,2024-07-09,1226429195,
1720569600000,2024-07-10,1228630026,
1720656000000,2024-07-11,1228677521,
1720742400000,2024-07-12,1236801692,
1720828800000,2024-07-13,1246140637,
1720915200000,2024-07-14,1241643094,
1721001600000,2024-07-15,1243033694,
1721088000000,2024-07-16,1237149863,
1721174400000,2024-07-17,1241007430,
1721260800000,2024-07-18,1248527395,
1721347200000,2024-07-19,1256021275,
1721433600000,2024-07-20,1260151549,
1721520000000,2024-07-21,1259640823,
1721606400000,2024-07-22,1259265761,
1721692800000,2024-07-23,1268711658,
1721779200000,2024-07-24,1260712750,
1721865600000,2024-07-25,1262154859,
1721952000000,2024-07-26,1270590893,
1722038400000,2024-07-27,1262600669,
1722124800000,2024-07-28,1262446748,
1722211200000,2024-07-29,1268033547,
1722297600000,2024-07-30,1270776140,
1722384000000,2024-07-31,1275503225,
1722470400000,2024-08-01,1271286247,
1722556800000,2024-08-02,1275833346,
1722643200000,2024-08-03,1287409482,
1722729600000,2024-08-04,1283525911,
1722816000000,2024-08-05,1291148750,
1722902400000,2024-08-06,1321368696,
1722988800000,2024-08-07,1319171449,
1723075200000,2024-08-08,1327285300,
1723161600000,2024-08-09,1298097195,
1723248000000,2024-08-10,1292107407,
1723334400000,2024-08-11,1294979212,
1723420800000,2024-08-12,1298348609,
1723507200000,2024-08-13,1298514919,
1723593600000,2024-08-14,1307244999,
1723680000000,2024-08-15,1308137925,
1723766400000,2024-08-16,1313546388,
1723852800000,2024-08-17,1313182643,
1723939200000,2024-08-18,1314253514,
1724025600000,2024-08-19,1319055033,
1724112000000,2024-08-20,1320313475,
1724198400000,2024-08-21,1309963050,
1724284800000,2024-08-22,1318418271,
1724371200000,2024-08-23,1318236931,
1724457600000,2024-08-24,1320240102,
1724544000000,2024-08-25,1318681709,
1724630400000,2024-08-26,1318674278,
1724716800000,2024-08-27,1328927459,
1724803200000,2024-08-28,1327476265,
1724889600000,2024-08-29,1337349541,
1724976000000,2024-08-30,1343165924,
1725062400000,2024-08-31,1347386098,
1725148800000,2024-09-01,1346420639,
1725235200000,2024-09-02,1353874187,
1725321600000,2024-09-03,1350978710,
1725408000000,2024-09-04,1351685579,
1725494400000,2024-09-05,1345843245,
1725580800000,2024-09-06,1338901082,
1725667200000,2024-09-07,1337692890,
1725753600000,2024-09-08,1343575250,
1725840000000,2024-09-09,1344862821,
1725926400000,2024-09-10,1347404665,
1726012800000,2024-09-11,1345746446,
1726099200000,2024-09-12,1346224053,
1726185600000,2024-09-13,1346768396,
1726272000000,2024-09-14,1351350305,
1726358400000,2024-09-15,1355930138,
1726444800000,2024-09-16,1361633152,
1726531200000,2024-09-17,1360853808,
1726617600000,2024-09-18,1362472610,
1726704000000,2024-09-19,1361574695,
1726790400000,2024-09-20,1363766463,
1726876800000,2024-09-21,1363887929,
1726963200000,2024-09-22,1365479339,
1727049600000,2024-09-23,1364134403,
1727136000000,2024-09-24,1359830092,
1727222400000,2024-09-25,1356050900,
1727308800000,2024-09-26,1357553375,
1727395200000,2024-09-27,1355302686,
1727481600000,2024-09-28,1355759357,
1727568000000,2024-09-29,1357750639,
1727654400000,2024-09-30,1356020060,
1727740800000,2024-10-01,1359261237,
1727827200000,2024-10-02,1285092387,
1727913600000,2024-10-03,1284229261,
1728000000000,2024-10-04,1281319172,
1728086400000,2024-10-05,1210146218,
1728172800000,2024-10-06,1212877431,
1728259200000,2024-10-07,1205593256,
1728345600000,2024-10-08,1204055216,
1728432000000,2024-10-09,1183357883,
1728518400000,2024-10-10,1176721386,
1728604800000,2024-10-11,1176625529,
1728691200000,2024-10-12,1142567346,
1728777600000,2024-10-13,1141196257,
1728864000000,2024-10-14,1144450393,
1728950400000,2024-10-15,1141278422,
1729036800000,2024-10-16,1140816190,
1729123200000,2024-10-17,1111568267,
1729209600000,2024-10-18,1116951969,
1729296000000,2024-10-19,1109759211,
1729382400000,2024-10-20,1108154849,
1729468800000,2024-10-21,1106378624,
1729555200000,2024-10-22,1059446273,
1729641600000,2024-10-23,1058205215,
1729728000000,2024-10-24,1058850058,
1729814400000,2024-10-25,1054204419,
1729900800000,2024-10-26,1061556289,
1729987200000,2024-10-27,1060475936,
1730073600000,2024-10-28,1058345455,
1730160000000,2024-10-29,1002623935,
1730246400000,2024-10-30,1010875061,
1730332800000,2024-10-31,1011104681,
1730419200000,2024-11-01,1011962202,
1730505600000,2024-11-02,1012104865,
1730592000000,2024-11-03,1182994116,
1730678400000,2024-11-04,1185127106,
1730764800000,2024-11-05,1188331902,
1730851200000,2024-11-06,1190419957,
1730937600000,2024-11-07,1210897574,
1731024000000,2024-11-08,1213153531,
1731110400000,2024-11-09,1223215326,
1731196800000,2024-11-10,1226528111,
1731283200000,2024-11-11,1239601873,
1731369600000,2024-11-12,1236893682,
1731456000000,2024-11-13,1254227329,
1731542400000,2024-11-14,1286922967,
1731628800000,2024-11-15,1293628521,
1731715200000,2024-11-16,1266999473,
1731801600000,2024-11-17,1268402656,
1731888000000,2024-11-18,1274814692,
1731974400000,2024-11-19,1278694009,
1732060800000,2024-11-20,1272278147,
1732147200000,2024-11-21,1268414688,
1732233600000,2024-11-22,1281947410,
1732320000000,2024-11-23,1286558796,
1732406400000,2024-11-24,1293639297,
1732492800000,2024-11-25,1301356391,
1732579200000,2024-11-26,1292238009,
1732665600000,2024-11-27,1291707417,
1732752000000,2024-11-28,1280677097,
1732838400000,2024-11-29,1283734736,
1732924800000,2024-11-30,1280992656,
1733011200000,2024-12-01,1289575748,
1733097600000,2024-12-02,1286988245,
1733184000000,2024-12-03,1281148805,
1733270400000,2024-12-04,1278616688,
1733356800000,2024-12-05,1263609848,
1733443200000,2024-12-06,1266260486,
1733529600000,2024-12-07,1287564513,
1733616000000,2024-12-08,1286288968,
1733702400000,2024-12-09,1284647734,
1733788800000,2024-12-10,1295783220,
1733875200000,2024-12-11,1311615577,
1733961600000,2024-12-12,1334469061,
1734048000000,2024-12-13,1337301359,
1734134400000,2024-12-14,1324018304,
1734220800000,2024-12-15,1322523919,
1734307200000,2024-12-16,1323291269,
1734393600000,2024-12-17,1335209937,
1734480000000,2024-12-18,1358411160,
1734566400000,2024-12-19,1374064545,
1734652800000,2024-12-20,1357913580,
1734739200000,2024-12-21,1363256229,
1734825600000,2024-12-22,1368422802,
1734912000000,2024-12-23,1372088538,
1734998400000,2024-12-24,1369520388,
1735084800000,2024-12-25,1380266279,
1735171200000,2024-12-26,1380635360,
1735257600000,2024-12-27,1381301018,
1735344000000,2024-12-28,1379623902,
1735430400000,2024-12-29,1385510031,
1735516800000,2024-12-30,1383351163,
1735603200000,2024-12-31,1384493621,
1735689600000,2025-01-01,1390729189,
1735776000000,2025-01-02,1365988568,
1735862400000,2025-01-03,1364874753,
1735948800000,2025-01-04,1368657028,
1736035200000,2025-01-05,1368854521,
1736121600000,2025-01-06,1369072381,
1736208000000,2025-01-07,1351769085,
1736294400000,2025-01-08,1360988906,
1736380800000,2025-01-09,1362691666,
1736467200000,2025-01-10,1371092648,
1736553600000,2025-01-11,1364320127,
1736640000000,2025-01-12,1366520620,
1736726400000,2025-01-13,1367391086,
1736812800000,2025-01-14,1366432209,
1736899200000,2025-01-15,1369756219,
1736985600000,2025-01-16,1371431095,
1737072000000,2025-01-17,1368571628,
1737158400000,2025-01-18,1267830889,
1737244800000,2025-01-19,1260209130,
1737331200000,2025-01-20,1244759020,
1737417600000,2025-01-21,1207479534,
1737504000000,2025-01-22,1207932100,
1737590400000,2025-01-23,1213042849,4828248476
1737676800000,2025-01-24,1225847777,4808575868
1737763200000,2025-01-25,1223951012,4911559336
1737849600000,2025-01-26,1222490279,4804122937
1737936000000,2025-01-27,1222639947,4720242902
1738022400000,2025-01-28,1146721449,4585637689
1738108800000,2025-01-29,1149438906,5301745542
1738195200000,2025-01-30,1046980475,4498826569
1738281600000,2025-01-31,1050920834,4629563817
1738368000000,2025-02-01,1057321586,4657534825
1738454400000,2025-02-02,1059333257,4480446173
1738540800000,2025-02-03,1069373655,3908318046
1738627200000,2025-02-04,1092965160,4161960701
1738713600000,2025-02-05,1102184372,4001132622
1738800000000,2025-02-06,1008508668,3917870281
1738886400000,2025-02-07,923695279,3863088716
1738972800000,2025-02-08,829122710,3843852717
1739059200000,2025-02-09,832341301,3869057819
1739145600000,2025-02-10,836262359,3872235865
1739232000000,2025-02-11,839804315,3967757954
1739318400000,2025-02-12,748803323,3865517452
1739404800000,2025-02-13,749468490,3852626622
1739491200000,2025-02-14,743209944,3808249548
1739577600000,2025-02-15,744231001,3797693078
1739664000000,2025-02-16,743822482,4519916749
1739750400000,2025-02-17,748221945,3741135416
1739836800000,2025-02-18,676304999,3783628093
1739923200000,2025-02-19,675521290,3569679355
1740009600000,2025-02-20,674194526,3612455417
1740096000000,2025-02-21,674242259,3658657362
1740182400000,2025-02-22,685010811,3462184437
1740268800000,2025-02-23,764671215,3672602789
1740355200000,2025-02-24,769312043,3661699327
1740441600000,2025-02-25,770779496,3418331144
1740528000000,2025-02-26,771913803,4064904790
1740614400000,2025-02-27,765824910,3208823043
1740700800000,2025-02-28,763767035,3157894980
1740787200000,2025-03-01,755634959,3092347700
1740873600000,2025-03-02,753375377,3078808555
1740960000000,2025-03-03,753489236,3375003791
1741046400000,2025-03-04,755692462,3000360602
1741132800000,2025-03-05,752853398,3644045384
1741219200000,2025-03-06,746392067,3063907665
1741305600000,2025-03-07,750019651,3030054880
1741392000000,2025-03-08,757176861,2972606708
1741478400000,2025-03-09,756990395,3021999645
1741564800000,2025-03-10,760629061,2825485421
1741651200000,2025-03-11,757055069,2706178736
1741737600000,2025-03-12,758392778,2790781581
1741824000000,2025-03-13,756776479,2747403397
1741910400000,2025-03-14,753734302,2750754134
1741996800000,2025-03-15,757760603,2790242715
1742083200000,2025-03-16,766962447,2853088085
1742169600000,2025-03-17,766215946,2781239785
1742256000000,2025-03-18,763946294,2762136295
1742342400000,2025-03-19,767213607,2729484617
1742428800000,2025-03-20,754466643,3433745440
1742515200000,2025-03-21,756322014,2780262798
1742601600000,2025-03-22,762063714,2764169414
1742688000000,2025-03-23,761642795,2783106243
1742774400000,2025-03-24,761229124,2786501191
1742860800000,2025-03-25,760380186,2891834133
1742947200000,2025-03-26,761552236,2878028730
1743033600000,2025-03-27,775794035,3313823990
1743120000000,2025-03-28,773019757,2634024461
1743206400000,2025-03-29,770253159,2634024461
1743292800000,2025-03-30,771589581,2552393622
1743379200000,2025-03-31,771520003,2552904318
1743465600000,2025-04-01,774253489,2509377158
1743552000000,2025-04-02,775353484,2621501101
1743638400000,2025-04-03,764217841,2537051733
1743724800000,2025-04-04,769746239,3054248140
1743811200000,2025-04-05,774741278,2554032724
1743897600000,2025-04-06,772187917,2554032724
1743984000000,2025-04-07,773205553,2554032724
1744070400000,2025-04-08,741051085,2554032724
1744156800000,2025-04-09,684738950,2554032724
1744243200000,2025-04-10,692654967,2554032724
1744329600000,2025-04-11,695936509,2565791910
1744416000000,2025-04-12,710226779,2565791910
1744502400000,2025-04-13,708914229,2565791910
1744588800000,2025-04-14,710740744,2565791910
1744675200000,2025-04-15,712974358,2565791910
1744761600000,2025-04-16,727196237,2565791910
1744848000000,2025-04-17,631050022,2603659252
1744934400000,2025-04-18,624188636,2600056430
1745020800000,2025-04-19,619122362,2540786799
1745107200000,2025-04-20,617980632,2716796142
1745193600000,2025-04-21,603420159,3181396974
1745280000000,2025-04-22,605489867,2630748005
1745366400000,2025-04-23,605964940,2753042799
1745452800000,2025-04-24,556233452,3169863212
1745539200000,2025-04-25,572669151,3051347545
1745625600000,2025-04-26,583448573,2638320168
1745712000000,2025-04-27,593403774,3245108571
1745798400000,2025-04-28,592571080,2665237513
1745884800000,2025-04-29,535754372,2661825852
1745971200000,2025-04-30,542962359,2626914191
1746057600000,2025-05-01,542103378,2576942832
1746144000000,2025-05-02,573139951,2562588530
1746230400000,2025-05-03,573217096,2558570017
1746316800000,2025-05-04,570809784,2512899691
1746403200000,2025-05-05,571237664,3000975281
1746489600000,2025-05-06,580828837,2444815463
1746576000000,2025-05-07,514128278,2431358189
1746662400000,2025-05-08,514488645,2426297797
1746748800000,2025-05-09,513743934,2659884970
1746835200000,2025-05-10,506530349,3454658018
1746921600000,2025-05-11,515190145,2924833071
1747008000000,2025-05-12,521192521,2942536566
1747094400000,2025-05-13,518301814,2947334696
1747180800000,2025-05-14,518119061,3768040773
1747267200000,2025-05-15,519923181,2961731631
1747353600000,2025-05-16,522873045,2847935858
1747440000000,2025-05-17,528813753,2847935858
1747526400000,2025-05-18,529859365,2738713378
1747612800000,2025-05-19,535220559,2738713378
1747699200000,2025-05-20,534391490,2923164443
1747785600000,2025-05-21,536289495,3071012525
1747872000000,2025-05-22,542209166,2994653871
1747958400000,2025-05-23,538572493,3150794924
1748044800000,2025-05-24,551260525,3041558992
1748131200000,2025-05-25,551767168,3079710131
1748217600000,2025-05-26,552004420,3829739190
1748304000000,2025-05-27,550361413,3121202179
1748390400000,2025-05-28,550859163,3414822550
1748476800000,2025-05-29,570314907,3395920096
1748563200000,2025-05-30,571190894,3497566170
1748649600000,2025-05-31,571949024,3497566170
1748736000000,2025-06-01,572290084,3497566170
1748822400000,2025-06-02,570865568,2755152671
1748908800000,2025-06-03,594395252,2755152671
1748995200000,2025-06-04,569021940,2755152671
1749081600000,2025-06-05,562251006,2755152671
1749168000000,2025-06-06,565655421,2614480881
1749254400000,2025-06-07,578302015,2662454634
1749340800000,2025-06-08,576370904,3443127284
1749427200000,2025-06-09,576243618,2702608844
1749513600000,2025-06-10,573585179,2745654738
1749600000000,2025-06-11,563924288,2801677917
1749686400000,2025-06-12,561421664,2763861228
1749772800000,2025-06-13,560202456,2633478082
1749859200000,2025-06-14,565240685,2604764591
1749945600000,2025-06-15,564215388,2571252125
1750032000000,2025-06-16,560623019,3298872761
1750118400000,2025-06-17,561674770,2577691109
1750204800000,2025-06-18,556547357,2492011602
1750291200000,2025-06-19,547396875,2516181121
1750377600000,2025-06-20,548056298,3207856316
1750464000000,2025-06-21,546784744,2409657239
1750550400000,2025-06-22,554515129,2368798675
1750636800000,2025-06-23,554177955,2300030495
1750723200000,2025-06-24,567294339,2450749487
1750809600000,2025-06-25,569522849,2465335603
1750896000000,2025-06-26,571013421,2412557886
1750982400000,2025-06-27,574781338,2401547069
1751068800000,2025-06-28,681554380,2418903780
1751155200000,2025-06-29,681743711,2454851399
1751241600000,2025-06-30,678485527,2495809096
1751328000000,2025-07-01,671143390,2416693136
1751414400000,2025-07-02,645862914,2385272112
1751500800000,2025-07-03,678585129,2494966997
1751587200000,2025-07-04,674057876,2542828460
1751673600000,2025-07-05,676974143,2464245311
1751760000000,2025-07-06,676411921,2448735897
1751846400000,2025-07-07,673389615,2499274167
1751932800000,2025-07-08,670660009,2471339927
1752019200000,2025-07-09,670229011,3231822121
1752105600000,2025-07-10,674708850,2573355839
1752192000000,2025-07-11,679847369,NaN
1752278400000,2025-07-12,686310060,2715079519
1752364800000,2025-07-13,687717647,2720335214
1752451200000,2025-07-14,664992008,2766548877
1752537600000,2025-07-15,661213765,2719476495
1752624000000,2025-07-16,659322716,2766746640
1752710400000,2025-07-17,654935646,2881449533
1752796800000,2025-07-18,656473295,2914508638
1752883200000,2025-07-19,654907940,2956591600
1752969600000,2025-07-20,653398523,2988431072
1753056000000,2025-07-21,651976194,3086770238
1753142400000,2025-07-22,668971830,3101820528
1753228800000,2025-07-23,660841198,3174950901
1753315200000,2025-07-24,660952752,3119374541
1753401600000,2025-07-25,640994788,2133410236
1753488000000,2025-07-26,634462801,2176312113
1753574400000,2025-07-27,633693618,2178722070
1753660800000,2025-07-28,633801003,2212912925
1753747200000,2025-07-29,629011873,2160387846
1753833600000,2025-07-30,634787255,2094813500
1753920000000,2025-07-31,638404811,3168005470
1754006400000,2025-08-01,635844566,2084557673
1754092800000,2025-08-02,632373418,2010074179
1754179200000,2025-08-03,632592951,2010074179
1754265600000,2025-08-04,633821485,2998813828
1754352000000,2025-08-05,630746095,1975015368
1754438400000,2025-08-06,628734623,1963259876
1754524800000,2025-08-07,627726836,1984755943
1754611200000,2025-08-08,634782719,2044468784
1754697600000,2025-08-09,604749252,2049882346
1754784000000,2025-08-10,602992987,2145482510
1754870400000,2025-08-11,601591650,2125981271
1754956800000,2025-08-12,599817508,2090181310
1755043200000,2025-08-13,602157564,2191251746
1755129600000,2025-08-14,615063905,2209115384
1755216000000,2025-08-15,620301947,2105109776
1755302400000,2025-08-16,619922648,2066983815
1755388800000,2025-08-17,619314371,2076142086
1755475200000,2025-08-18,598711281,2100593104
1755561600000,2025-08-19,608120705,2027799522
1755648000000,2025-08-20,600034334,1974439508
1755734400000,2025-08-21,599393630,2109198870
1755820800000,2025-08-22,598736887,2075009652
1755907200000,2025-08-23,597443519,2068984476
1755993600000,2025-08-24,605568708,2198670107
1756080000000,2025-08-25,607131530,2138211677
1756166400000,2025-08-26,650343416,2073487312
1756252800000,2025-08-27,653645667,2157531177
1756339200000,2025-08-28,654236034,2154232390
1756425600000,2025-08-29,655279301,2157171736
1756512000000,2025-08-30,654637377,2093126515
1756598400000,2025-08-31,655465313,2101913187
1756684800000,2025-09-01,653274321,2099807514
1756771200000,2025-09-02,639643070,2034036401
1756857600000,2025-09-03,639326458,2057392658
1756944000000,2025-09-04,638096735,2086207363
1757030400000,2025-09-05,635712563,2063839141
1757116800000,2025-09-06,635076986,2056505164
1757203200000,2025-09-07,635464738,2092767864
1757289600000,2025-09-08,632384163,2100499168
1757376000000,2025-09-09,635684511,2257205724
1757462400000,2025-09-10,635475193,2368196550
1757548800000,2025-09-11,644457787,2389941909
1757635200000,2025-09-12,645304191,2343914666
1757721600000,2025-09-13,640346915,2371257992
1757808000000,2025-09-14,643288743,2378608085
1757894400000,2025-09-15,640385346.3299999,
